index,filename,source,lens,chi,x,y,einsteinR,sigma,sigma2,theta,nterms
"02029",image-02029.png,s,p,63,41,-4,6,69,0,0,16
"02030",image-02030.png,s,p,48,-112,101,20,51,0,0,16
"02031",image-02031.png,s,p,47,-113,-113,7,42,0,0,16
"02032",image-02032.png,s,p,68,88,-42,13,18,0,0,16
"02033",image-02033.png,s,p,38,122,59,33,25,0,0,16
"02034",image-02034.png,s,p,44,-103,-36,46,25,0,0,16
"02035",image-02035.png,s,p,42,85,-25,39,34,0,0,16
"02036",image-02036.png,s,p,38,67,15,4,8,0,0,16
"02037",image-02037.png,s,p,42,121,117,43,35,0,0,16
"02038",image-02038.png,s,p,31,-5,-97,20,21,0,0,16
"02039",image-02039.png,s,p,65,43,-85,7,56,0,0,16
"02040",image-02040.png,s,p,36,14,-81,7,50,0,0,16
"02041",image-02041.png,s,p,38,-103,-62,19,39,0,0,16
"02042",image-02042.png,s,p,41,118,-114,20,62,0,0,16
"02043",image-02043.png,s,p,36,-61,-77,2,32,0,0,16
"02044",image-02044.png,s,p,38,108,-90,45,67,0,0,16
"02045",image-02045.png,s,p,66,-76,23,15,65,0,0,16
"02046",image-02046.png,s,p,70,-4,93,14,29,0,0,16
"02047",image-02047.png,s,p,62,7,-95,26,65,0,0,16
"02048",image-02048.png,s,p,47,33,-100,50,43,0,0,16
"02049",image-02049.png,s,p,70,81,92,13,68,0,0,16
"02050",image-02050.png,s,p,44,-21,53,30,38,0,0,16
"02051",image-02051.png,s,p,38,-107,45,28,6,0,0,16
"02052",image-02052.png,s,p,54,-105,58,22,40,0,0,16
"02053",image-02053.png,s,p,69,-39,56,5,42,0,0,16
"02054",image-02054.png,s,p,36,-116,-21,46,13,0,0,16
"02055",image-02055.png,s,p,63,1,-105,10,56,0,0,16
"02056",image-02056.png,s,p,33,10,63,20,11,0,0,16
"02057",image-02057.png,s,p,36,-120,93,18,36,0,0,16
"02058",image-02058.png,s,p,48,-106,60,38,30,0,0,16
"02059",image-02059.png,s,p,68,-60,-27,31,61,0,0,16
"02060",image-02060.png,s,p,55,-48,-88,31,46,0,0,16
"02061",image-02061.png,s,p,70,-12,-12,8,5,0,0,16
"02062",image-02062.png,s,p,56,32,64,46,66,0,0,16
"02063",image-02063.png,s,p,65,53,-5,45,8,0,0,16
"02064",image-02064.png,s,p,39,-101,0,22,67,0,0,16
"02065",image-02065.png,s,p,42,33,-90,44,24,0,0,16
"02066",image-02066.png,s,p,31,-88,-35,45,53,0,0,16
"02067",image-02067.png,s,p,68,86,44,30,67,0,0,16
"02068",image-02068.png,s,p,49,97,-51,28,67,0,0,16
"02069",image-02069.png,s,p,53,60,-10,45,60,0,0,16
"02070",image-02070.png,s,p,45,-115,51,41,63,0,0,16
"02071",image-02071.png,s,p,31,31,119,29,1,0,0,16
"02072",image-02072.png,s,p,41,-83,80,22,62,0,0,16
"02073",image-02073.png,s,p,34,97,68,31,22,0,0,16
"02074",image-02074.png,s,p,48,-95,-83,37,50,0,0,16
"02075",image-02075.png,s,p,40,-33,-50,48,20,0,0,16
"02076",image-02076.png,s,p,43,-96,29,31,31,0,0,16
"02077",image-02077.png,s,p,65,81,-36,7,44,0,0,16
"02078",image-02078.png,s,p,45,29,81,23,30,0,0,16
"02079",image-02079.png,s,p,69,-110,-21,21,28,0,0,16
"02080",image-02080.png,s,p,67,46,19,29,41,0,0,16
"02081",image-02081.png,s,p,31,-4,-72,46,42,0,0,16
"02082",image-02082.png,s,p,31,-57,92,12,18,0,0,16
"02083",image-02083.png,s,p,31,-18,-67,17,44,0,0,16
"02084",image-02084.png,s,p,59,-69,16,27,17,0,0,16
"02085",image-02085.png,s,p,66,-17,23,46,70,0,0,16
"02086",image-02086.png,s,p,50,-5,121,46,47,0,0,16
"02087",image-02087.png,s,p,56,-98,-9,25,51,0,0,16
"02088",image-02088.png,s,p,46,56,12,35,32,0,0,16
"02089",image-02089.png,s,p,57,35,40,9,1,0,0,16
"02090",image-02090.png,s,p,60,-73,-25,13,30,0,0,16
"02091",image-02091.png,s,p,47,21,-58,35,11,0,0,16
"02092",image-02092.png,s,p,42,-7,-89,49,51,0,0,16
"02093",image-02093.png,s,p,32,63,4,17,27,0,0,16
"02094",image-02094.png,s,p,65,25,76,11,9,0,0,16
"02095",image-02095.png,s,p,31,-6,124,6,28,0,0,16
"02096",image-02096.png,s,p,64,-125,43,49,70,0,0,16
"02097",image-02097.png,s,p,65,-84,101,13,57,0,0,16
"02098",image-02098.png,s,p,46,94,-56,3,24,0,0,16
"02099",image-02099.png,s,p,30,-1,-67,6,1,0,0,16
"02100",image-02100.png,s,p,38,122,75,1,14,0,0,16
"02101",image-02101.png,s,p,67,117,-11,31,67,0,0,16
"02102",image-02102.png,s,p,62,-106,108,8,2,0,0,16
"02103",image-02103.png,s,p,63,46,-100,26,60,0,0,16
"02104",image-02104.png,s,p,35,-107,94,43,45,0,0,16
"02105",image-02105.png,s,p,53,-103,-37,5,68,0,0,16
"02106",image-02106.png,s,p,33,82,83,23,20,0,0,16
"02107",image-02107.png,s,p,43,-14,114,32,12,0,0,16
"02108",image-02108.png,s,p,36,-58,93,32,7,0,0,16
"02109",image-02109.png,s,p,53,62,29,35,58,0,0,16
"02110",image-02110.png,s,p,63,-66,-124,49,60,0,0,16
"02111",image-02111.png,s,p,52,-66,34,9,11,0,0,16
"02112",image-02112.png,s,p,31,104,5,28,53,0,0,16
"02113",image-02113.png,s,p,44,-5,124,25,61,0,0,16
"02114",image-02114.png,s,p,34,22,104,5,45,0,0,16
"02115",image-02115.png,s,p,47,21,3,20,21,0,0,16
"02116",image-02116.png,s,p,52,-2,-119,3,11,0,0,16
"02117",image-02117.png,s,p,52,-12,-119,29,37,0,0,16
"02118",image-02118.png,s,p,69,43,-50,44,2,0,0,16
"02119",image-02119.png,s,p,69,51,90,15,66,0,0,16
"02120",image-02120.png,s,p,49,76,46,29,14,0,0,16
"02121",image-02121.png,s,p,59,-74,-91,30,9,0,0,16
"02122",image-02122.png,s,p,60,-39,120,41,37,0,0,16
"02123",image-02123.png,s,p,46,-75,-18,37,59,0,0,16
"02124",image-02124.png,s,p,53,104,-82,50,58,0,0,16
"02125",image-02125.png,s,p,50,-14,91,26,48,0,0,16
"02126",image-02126.png,s,p,64,76,-47,15,48,0,0,16
"02127",image-02127.png,s,p,49,6,12,11,52,0,0,16
"02128",image-02128.png,s,p,60,-65,-107,28,43,0,0,16
"02129",image-02129.png,s,p,60,-5,64,49,37,0,0,16
"02130",image-02130.png,s,p,34,5,-4,38,54,0,0,16
"02131",image-02131.png,s,p,68,-75,86,11,50,0,0,16
"02132",image-02132.png,s,p,56,122,-92,11,26,0,0,16
"02133",image-02133.png,s,p,67,73,-32,5,46,0,0,16
"02134",image-02134.png,s,p,59,-84,-47,10,58,0,0,16
"02135",image-02135.png,s,p,57,113,73,43,65,0,0,16
"02136",image-02136.png,s,p,35,-56,-19,5,61,0,0,16
"02137",image-02137.png,s,p,44,-39,39,24,10,0,0,16
"02138",image-02138.png,s,p,42,104,32,27,39,0,0,16
"02139",image-02139.png,s,p,33,-87,-11,46,36,0,0,16
"02140",image-02140.png,s,p,54,-32,-37,44,12,0,0,16
"02141",image-02141.png,s,p,67,-102,-107,21,58,0,0,16
"02142",image-02142.png,s,p,67,-3,107,44,28,0,0,16
"02143",image-02143.png,s,p,68,-51,22,7,34,0,0,16
"02144",image-02144.png,s,p,58,-1,-72,1,59,0,0,16
"02145",image-02145.png,s,p,39,35,119,14,35,0,0,16
"02146",image-02146.png,s,p,44,-77,6,7,43,0,0,16
"02147",image-02147.png,s,p,31,-41,-69,30,44,0,0,16
"02148",image-02148.png,s,p,42,-53,15,37,22,0,0,16
"02149",image-02149.png,s,p,63,47,-38,17,58,0,0,16
"02150",image-02150.png,s,p,46,-85,20,42,66,0,0,16
"02151",image-02151.png,s,p,68,63,52,32,35,0,0,16
"02152",image-02152.png,s,p,53,-17,-52,27,52,0,0,16
"02153",image-02153.png,s,p,36,-83,-121,40,6,0,0,16
"02154",image-02154.png,s,p,47,-108,-1,45,50,0,0,16
"02155",image-02155.png,s,p,44,113,-32,11,60,0,0,16
"02156",image-02156.png,s,p,64,-38,-94,19,9,0,0,16
"02157",image-02157.png,s,p,70,-71,-114,44,11,0,0,16
"02158",image-02158.png,s,p,66,55,-40,42,36,0,0,16
"02159",image-02159.png,s,p,67,105,16,30,7,0,0,16
"02160",image-02160.png,s,p,40,-76,104,25,64,0,0,16
"02161",image-02161.png,s,p,70,-38,83,4,34,0,0,16
"02162",image-02162.png,s,p,59,-124,25,42,63,0,0,16
"02163",image-02163.png,s,p,32,53,82,22,37,0,0,16
"02164",image-02164.png,s,p,34,122,-84,45,51,0,0,16
"02165",image-02165.png,s,p,48,-99,93,8,41,0,0,16
"02166",image-02166.png,s,p,36,94,89,39,17,0,0,16
"02167",image-02167.png,s,p,51,29,39,49,35,0,0,16
"02168",image-02168.png,s,p,34,122,-107,36,63,0,0,16
"02169",image-02169.png,s,p,60,-113,-79,26,44,0,0,16
"02170",image-02170.png,s,p,50,7,93,6,7,0,0,16
"02171",image-02171.png,s,p,58,16,-43,50,35,0,0,16
"02172",image-02172.png,s,p,58,0,-20,3,23,0,0,16
"02173",image-02173.png,s,p,34,86,77,7,64,0,0,16
"02174",image-02174.png,s,p,39,19,-20,8,14,0,0,16
"02175",image-02175.png,s,p,55,-82,-52,30,69,0,0,16
"02176",image-02176.png,s,p,60,30,46,23,53,0,0,16
"02177",image-02177.png,s,p,63,-66,36,24,5,0,0,16
"02178",image-02178.png,s,p,68,11,-113,3,36,0,0,16
"02179",image-02179.png,s,p,31,-10,2,16,21,0,0,16
"02180",image-02180.png,s,p,64,76,-10,16,42,0,0,16
"02181",image-02181.png,s,p,70,89,45,23,57,0,0,16
"02182",image-02182.png,s,p,70,-52,-112,42,29,0,0,16
"02183",image-02183.png,s,p,44,-118,-123,17,20,0,0,16
"02184",image-02184.png,s,p,61,-65,-49,8,60,0,0,16
"02185",image-02185.png,s,p,41,-49,-23,23,49,0,0,16
"02186",image-02186.png,s,p,68,114,123,9,25,0,0,16
"02187",image-02187.png,s,p,43,111,52,43,24,0,0,16
"02188",image-02188.png,s,p,61,29,-29,42,8,0,0,16
"02189",image-02189.png,s,p,33,98,15,49,40,0,0,16
"02190",image-02190.png,s,p,59,21,96,26,39,0,0,16
"02191",image-02191.png,s,p,64,-25,42,45,24,0,0,16
"02192",image-02192.png,s,p,65,80,-46,17,32,0,0,16
"02193",image-02193.png,s,p,37,-16,28,33,62,0,0,16
"02194",image-02194.png,s,p,31,70,-20,19,66,0,0,16
"02195",image-02195.png,s,p,59,74,120,6,9,0,0,16
"02196",image-02196.png,s,p,45,-113,113,8,29,0,0,16
"02197",image-02197.png,s,p,37,100,67,45,58,0,0,16
"02198",image-02198.png,s,p,57,76,103,6,20,0,0,16
"02199",image-02199.png,s,p,37,19,91,40,57,0,0,16
"02200",image-02200.png,s,p,53,57,42,16,61,0,0,16
"02201",image-02201.png,s,p,34,107,76,24,13,0,0,16
"02202",image-02202.png,s,p,41,46,-103,39,64,0,0,16
"02203",image-02203.png,s,p,34,20,107,12,28,0,0,16
"02204",image-02204.png,s,p,36,28,97,20,41,0,0,16
"02205",image-02205.png,s,p,62,58,70,20,69,0,0,16
"02206",image-02206.png,s,p,48,71,-39,15,37,0,0,16
"02207",image-02207.png,s,p,54,-110,-12,7,62,0,0,16
"02208",image-02208.png,s,p,65,-73,31,15,46,0,0,16
"02209",image-02209.png,s,p,57,-64,93,1,64,0,0,16
"02210",image-02210.png,s,p,31,-117,-101,9,44,0,0,16
"02211",image-02211.png,s,p,53,-68,-122,42,62,0,0,16
"02212",image-02212.png,s,p,67,-53,-111,9,1,0,0,16
"02213",image-02213.png,s,p,54,-107,94,3,20,0,0,16
"02214",image-02214.png,s,p,45,92,66,24,56,0,0,16
"02215",image-02215.png,s,p,57,120,-115,38,14,0,0,16
"02216",image-02216.png,s,p,61,-58,-65,39,21,0,0,16
"02217",image-02217.png,s,p,67,90,66,7,59,0,0,16
"02218",image-02218.png,s,p,65,50,-82,33,24,0,0,16
"02219",image-02219.png,s,p,50,75,12,43,70,0,0,16
"02220",image-02220.png,s,p,36,-56,-16,46,63,0,0,16
"02221",image-02221.png,s,p,39,51,-108,48,65,0,0,16
"02222",image-02222.png,s,p,50,97,-26,37,44,0,0,16
"02223",image-02223.png,s,p,56,64,49,25,46,0,0,16
"02224",image-02224.png,s,p,67,-63,-107,12,54,0,0,16
"02225",image-02225.png,s,p,47,48,-117,29,20,0,0,16
"02226",image-02226.png,s,p,48,-84,-70,43,37,0,0,16
"02227",image-02227.png,s,p,61,-7,-103,50,55,0,0,16
"02228",image-02228.png,s,p,62,-67,-74,8,24,0,0,16
"02229",image-02229.png,s,p,52,-71,67,40,54,0,0,16
"02230",image-02230.png,s,p,64,-31,86,28,48,0,0,16
"02231",image-02231.png,s,p,56,121,-10,12,35,0,0,16
"02232",image-02232.png,s,p,62,18,-54,34,69,0,0,16
"02233",image-02233.png,s,p,35,24,-84,33,50,0,0,16
"02234",image-02234.png,s,p,69,-77,-4,8,6,0,0,16
"02235",image-02235.png,s,p,35,105,-22,24,59,0,0,16
"02236",image-02236.png,s,p,60,111,125,24,35,0,0,16
"02237",image-02237.png,s,p,67,-96,112,38,67,0,0,16
"02238",image-02238.png,s,p,64,24,28,2,68,0,0,16
"02239",image-02239.png,s,p,52,85,-90,43,12,0,0,16
"02240",image-02240.png,s,p,70,-70,-30,16,4,0,0,16
"02241",image-02241.png,s,p,68,26,-86,40,57,0,0,16
"02242",image-02242.png,s,p,48,3,25,29,18,0,0,16
"02243",image-02243.png,s,p,36,-1,25,29,20,0,0,16
"02244",image-02244.png,s,p,66,36,8,49,41,0,0,16
"02245",image-02245.png,s,p,69,102,-104,13,48,0,0,16
"02246",image-02246.png,s,p,32,-84,10,17,56,0,0,16
"02247",image-02247.png,s,p,35,-114,-25,3,51,0,0,16
"02248",image-02248.png,s,p,67,45,30,27,28,0,0,16
"02249",image-02249.png,s,p,44,27,81,12,41,0,0,16
"02250",image-02250.png,s,p,49,79,-89,34,9,0,0,16
"02251",image-02251.png,s,p,31,122,49,45,55,0,0,16
"02252",image-02252.png,s,p,61,-4,-49,29,59,0,0,16
"02253",image-02253.png,s,p,41,42,-1,22,1,0,0,16
"02254",image-02254.png,s,p,38,39,17,30,16,0,0,16
"02255",image-02255.png,s,p,58,-113,-60,32,46,0,0,16
"02256",image-02256.png,s,p,30,-3,112,13,18,0,0,16
"02257",image-02257.png,s,p,36,-35,-48,45,39,0,0,16
"02258",image-02258.png,s,p,42,80,-86,27,3,0,0,16
"02259",image-02259.png,s,p,48,48,-36,22,32,0,0,16
"02260",image-02260.png,s,p,51,100,6,40,68,0,0,16
"02261",image-02261.png,s,p,50,-32,-101,6,30,0,0,16
"02262",image-02262.png,s,p,57,-7,-18,30,34,0,0,16
"02263",image-02263.png,s,p,52,-89,-78,23,23,0,0,16
"02264",image-02264.png,s,p,34,63,2,40,58,0,0,16
"02265",image-02265.png,s,p,62,81,-71,37,46,0,0,16
"02266",image-02266.png,s,p,54,-47,-12,25,3,0,0,16
"02267",image-02267.png,s,p,38,-7,-25,50,64,0,0,16
"02268",image-02268.png,s,p,42,91,-62,5,62,0,0,16
"02269",image-02269.png,s,p,36,-12,-6,27,47,0,0,16
"02270",image-02270.png,s,p,35,-43,121,5,38,0,0,16
"02271",image-02271.png,s,p,42,5,65,46,60,0,0,16
"02272",image-02272.png,s,p,66,22,95,30,24,0,0,16
"02273",image-02273.png,s,p,52,-82,84,32,3,0,0,16
"02274",image-02274.png,s,p,48,-125,71,33,22,0,0,16
"02275",image-02275.png,s,p,52,93,93,43,68,0,0,16
"02276",image-02276.png,s,p,37,-15,27,26,4,0,0,16
"02277",image-02277.png,s,p,43,23,-71,38,8,0,0,16
"02278",image-02278.png,s,p,35,1,-11,35,25,0,0,16
"02279",image-02279.png,s,p,62,72,-97,21,7,0,0,16
"02280",image-02280.png,s,p,51,-105,-67,31,68,0,0,16
"02281",image-02281.png,s,p,54,-51,20,20,43,0,0,16
"02282",image-02282.png,s,p,52,111,68,34,51,0,0,16
"02283",image-02283.png,s,p,35,-107,41,33,52,0,0,16
"02284",image-02284.png,s,p,44,103,-111,8,66,0,0,16
"02285",image-02285.png,s,p,34,-91,-111,21,51,0,0,16
"02286",image-02286.png,s,p,62,53,52,6,44,0,0,16
"02287",image-02287.png,s,p,35,-45,22,33,61,0,0,16
"02288",image-02288.png,s,p,43,76,109,47,60,0,0,16
"02289",image-02289.png,s,p,48,67,-101,48,38,0,0,16
"02290",image-02290.png,s,p,37,98,-90,22,54,0,0,16
"02291",image-02291.png,s,p,47,11,51,5,47,0,0,16
"02292",image-02292.png,s,p,54,-6,38,21,48,0,0,16
"02293",image-02293.png,s,p,64,22,3,26,66,0,0,16
"02294",image-02294.png,s,p,60,82,1,27,40,0,0,16
"02295",image-02295.png,s,p,44,85,39,46,2,0,0,16
"02296",image-02296.png,s,p,46,76,108,24,18,0,0,16
"02297",image-02297.png,s,p,54,121,121,44,38,0,0,16
"02298",image-02298.png,s,p,61,-25,9,5,27,0,0,16
"02299",image-02299.png,s,p,70,-65,-15,21,9,0,0,16
"02300",image-02300.png,s,p,66,108,74,31,41,0,0,16
"02301",image-02301.png,s,p,64,14,-97,29,51,0,0,16
"02302",image-02302.png,s,p,68,-18,79,6,66,0,0,16
"02303",image-02303.png,s,p,52,20,-73,2,1,0,0,16
"02304",image-02304.png,s,p,34,69,36,44,69,0,0,16
"02305",image-02305.png,s,p,66,-25,-20,24,2,0,0,16
"02306",image-02306.png,s,p,37,-94,-49,49,3,0,0,16
"02307",image-02307.png,s,p,65,-77,-120,14,12,0,0,16
"02308",image-02308.png,s,p,32,11,-125,21,17,0,0,16
"02309",image-02309.png,s,p,35,25,-41,1,38,0,0,16
"02310",image-02310.png,s,p,66,112,-31,47,10,0,0,16
"02311",image-02311.png,s,p,70,14,40,1,4,0,0,16
"02312",image-02312.png,s,p,49,1,-48,30,17,0,0,16
"02313",image-02313.png,s,p,52,-114,-4,44,46,0,0,16
"02314",image-02314.png,s,p,70,-5,8,30,70,0,0,16
"02315",image-02315.png,s,p,57,26,10,46,55,0,0,16
"02316",image-02316.png,s,p,32,95,97,12,61,0,0,16
"02317",image-02317.png,s,p,42,108,-12,9,60,0,0,16
"02318",image-02318.png,s,p,66,-39,99,2,34,0,0,16
"02319",image-02319.png,s,p,43,87,30,8,17,0,0,16
"02320",image-02320.png,s,p,48,9,-13,16,8,0,0,16
"02321",image-02321.png,s,p,54,25,-37,31,60,0,0,16
"02322",image-02322.png,s,p,63,-31,68,11,54,0,0,16
"02323",image-02323.png,s,p,46,117,59,23,69,0,0,16
"02324",image-02324.png,s,p,61,-36,-62,41,3,0,0,16
"02325",image-02325.png,s,p,52,26,-21,28,9,0,0,16
"02326",image-02326.png,s,p,38,78,3,30,19,0,0,16
"02327",image-02327.png,s,p,62,-123,-102,18,61,0,0,16
"02328",image-02328.png,s,p,54,85,88,8,2,0,0,16
"02329",image-02329.png,s,p,37,-16,-120,15,44,0,0,16
"02330",image-02330.png,s,p,38,72,106,41,38,0,0,16
"02331",image-02331.png,s,p,44,-35,23,35,60,0,0,16
"02332",image-02332.png,s,p,47,114,9,24,66,0,0,16
"02333",image-02333.png,s,p,68,-44,96,16,11,0,0,16
"02334",image-02334.png,s,p,30,80,43,4,10,0,0,16
"02335",image-02335.png,s,p,47,-39,0,30,40,0,0,16
"02336",image-02336.png,s,p,70,11,-29,6,58,0,0,16
"02337",image-02337.png,s,p,65,124,-72,37,27,0,0,16
"02338",image-02338.png,s,p,55,63,34,10,58,0,0,16
"02339",image-02339.png,s,p,56,-15,70,21,3,0,0,16
"02340",image-02340.png,s,p,35,-33,112,38,51,0,0,16
"02341",image-02341.png,s,p,49,36,39,41,20,0,0,16
"02342",image-02342.png,s,p,38,73,-12,45,51,0,0,16
"02343",image-02343.png,s,p,45,-19,-52,39,48,0,0,16
"02344",image-02344.png,s,p,31,-39,107,19,3,0,0,16
"02345",image-02345.png,s,p,36,1,-107,39,47,0,0,16
"02346",image-02346.png,s,p,31,123,-4,30,16,0,0,16
"02347",image-02347.png,s,p,31,57,85,20,8,0,0,16
"02348",image-02348.png,s,p,47,1,-56,37,49,0,0,16
"02349",image-02349.png,s,p,41,-23,-110,45,40,0,0,16
"02350",image-02350.png,s,p,67,-120,-26,3,43,0,0,16
"02351",image-02351.png,s,p,62,-125,115,3,46,0,0,16
"02352",image-02352.png,s,p,51,30,45,34,48,0,0,16
"02353",image-02353.png,s,p,63,63,95,25,7,0,0,16
"02354",image-02354.png,s,p,63,124,90,15,26,0,0,16
"02355",image-02355.png,s,p,61,-121,29,18,29,0,0,16
"02356",image-02356.png,s,p,46,24,37,42,19,0,0,16
"02357",image-02357.png,s,p,69,115,121,24,67,0,0,16
"02358",image-02358.png,s,p,31,111,68,13,60,0,0,16
"02359",image-02359.png,s,p,62,82,-26,15,23,0,0,16
"02360",image-02360.png,s,p,47,-14,83,16,22,0,0,16
"02361",image-02361.png,s,p,61,5,3,41,26,0,0,16
"02362",image-02362.png,s,p,37,-12,122,24,50,0,0,16
"02363",image-02363.png,s,p,45,-1,-112,26,68,0,0,16
"02364",image-02364.png,s,p,44,-116,-27,8,16,0,0,16
"02365",image-02365.png,s,p,50,87,33,48,11,0,0,16
"02366",image-02366.png,s,p,64,105,55,31,70,0,0,16
"02367",image-02367.png,s,p,53,-30,-87,17,44,0,0,16
"02368",image-02368.png,s,p,51,48,-25,3,36,0,0,16
"02369",image-02369.png,s,p,37,-35,41,43,40,0,0,16
"02370",image-02370.png,s,p,45,42,-59,15,53,0,0,16
"02371",image-02371.png,s,p,36,-78,94,19,42,0,0,16
"02372",image-02372.png,s,p,53,31,23,21,69,0,0,16
"02373",image-02373.png,s,p,57,-22,43,13,30,0,0,16
"02374",image-02374.png,s,p,39,120,9,5,38,0,0,16
"02375",image-02375.png,s,p,52,110,52,7,60,0,0,16
"02376",image-02376.png,s,p,45,-55,97,33,51,0,0,16
"02377",image-02377.png,s,p,38,-99,114,34,41,0,0,16
"02378",image-02378.png,s,p,64,95,98,42,27,0,0,16
"02379",image-02379.png,s,p,58,-18,-52,11,47,0,0,16
"02380",image-02380.png,s,p,66,-70,88,2,8,0,0,16
"02381",image-02381.png,s,p,61,78,5,38,19,0,0,16
"02382",image-02382.png,s,p,62,44,8,43,3,0,0,16
"02383",image-02383.png,s,p,64,-20,120,36,21,0,0,16
"02384",image-02384.png,s,p,62,-106,108,47,40,0,0,16
"02385",image-02385.png,s,p,59,-73,-8,42,50,0,0,16
"02386",image-02386.png,s,p,55,78,121,32,60,0,0,16
"02387",image-02387.png,s,p,40,63,-1,16,25,0,0,16
"02388",image-02388.png,s,p,43,72,-27,49,13,0,0,16
"02389",image-02389.png,s,p,49,-102,85,18,30,0,0,16
"02390",image-02390.png,s,p,63,15,75,44,66,0,0,16
"02391",image-02391.png,s,p,70,-120,5,18,47,0,0,16
"02392",image-02392.png,s,p,52,-109,5,41,22,0,0,16
"02393",image-02393.png,s,p,31,-25,33,30,36,0,0,16
"02394",image-02394.png,s,p,55,-100,-111,22,7,0,0,16
"02395",image-02395.png,s,p,30,-32,99,35,20,0,0,16
"02396",image-02396.png,s,p,69,47,-65,40,15,0,0,16
"02397",image-02397.png,s,p,42,82,27,14,64,0,0,16
"02398",image-02398.png,s,p,54,27,-106,1,32,0,0,16
"02399",image-02399.png,s,p,58,106,75,37,11,0,0,16
"02400",image-02400.png,s,p,69,44,-87,30,13,0,0,16
"02401",image-02401.png,s,p,32,15,121,44,9,0,0,16
"02402",image-02402.png,s,p,56,-98,-32,7,6,0,0,16
"02403",image-02403.png,s,p,30,118,-31,44,32,0,0,16
"02404",image-02404.png,s,p,61,-43,-11,31,32,0,0,16
"02405",image-02405.png,s,p,53,124,-71,14,45,0,0,16
"02406",image-02406.png,s,p,41,-74,118,38,33,0,0,16
"02407",image-02407.png,s,p,37,83,58,44,49,0,0,16
"02408",image-02408.png,s,p,40,-43,73,20,6,0,0,16
"02409",image-02409.png,s,p,63,61,107,1,53,0,0,16
"02410",image-02410.png,s,p,55,-87,109,16,12,0,0,16
"02411",image-02411.png,s,p,36,-87,40,44,41,0,0,16
"02412",image-02412.png,s,p,31,-18,-80,9,31,0,0,16
"02413",image-02413.png,s,p,51,-70,-101,16,53,0,0,16
"02414",image-02414.png,s,p,66,79,-92,21,52,0,0,16
"02415",image-02415.png,s,p,48,-74,-70,41,58,0,0,16
"02416",image-02416.png,s,p,49,22,-15,22,30,0,0,16
"02417",image-02417.png,s,p,53,54,-61,29,48,0,0,16
"02418",image-02418.png,s,p,52,-33,109,33,47,0,0,16
"02419",image-02419.png,s,p,52,-51,-39,40,33,0,0,16
"02420",image-02420.png,s,p,44,-87,-53,4,24,0,0,16
"02421",image-02421.png,s,p,39,-112,2,48,2,0,0,16
"02422",image-02422.png,s,p,45,-13,-26,17,65,0,0,16
"02423",image-02423.png,s,p,47,-28,-113,33,18,0,0,16
"02424",image-02424.png,s,p,47,-26,22,28,32,0,0,16
"02425",image-02425.png,s,p,44,-123,80,22,14,0,0,16
"02426",image-02426.png,s,p,66,-2,-101,36,58,0,0,16
"02427",image-02427.png,s,p,35,-115,-29,41,33,0,0,16
"02428",image-02428.png,s,p,63,-5,58,34,45,0,0,16
"02429",image-02429.png,s,p,35,102,7,29,47,0,0,16
"02430",image-02430.png,s,p,31,-12,122,50,25,0,0,16
"02431",image-02431.png,s,p,40,-116,17,44,59,0,0,16
"02432",image-02432.png,s,p,49,-81,-42,13,21,0,0,16
"02433",image-02433.png,s,p,48,-67,-47,38,56,0,0,16
"02434",image-02434.png,s,p,47,-72,23,22,26,0,0,16
"02435",image-02435.png,s,p,54,25,48,3,20,0,0,16
"02436",image-02436.png,s,p,55,57,54,1,68,0,0,16
"02437",image-02437.png,s,p,38,-125,-69,21,31,0,0,16
"02438",image-02438.png,s,p,63,-92,-5,19,29,0,0,16
"02439",image-02439.png,s,p,37,73,85,43,26,0,0,16
"02440",image-02440.png,s,p,37,105,72,20,47,0,0,16
"02441",image-02441.png,s,p,70,54,75,48,10,0,0,16
"02442",image-02442.png,s,p,53,-101,116,48,30,0,0,16
"02443",image-02443.png,s,p,68,-74,-50,14,13,0,0,16
"02444",image-02444.png,s,p,50,31,-90,36,16,0,0,16
"02445",image-02445.png,s,p,57,32,115,26,70,0,0,16
"02446",image-02446.png,s,p,49,-96,23,36,10,0,0,16
"02447",image-02447.png,s,p,34,-57,76,19,59,0,0,16
"02448",image-02448.png,s,p,59,-24,39,26,31,0,0,16
"02449",image-02449.png,s,p,33,-25,51,44,18,0,0,16
"02450",image-02450.png,s,p,39,-43,94,13,11,0,0,16
"02451",image-02451.png,s,p,65,-75,43,40,67,0,0,16
"02452",image-02452.png,s,p,59,-96,47,20,18,0,0,16
"02453",image-02453.png,s,p,59,101,38,31,3,0,0,16
"02454",image-02454.png,s,p,33,96,24,14,27,0,0,16
"02455",image-02455.png,s,p,69,-100,30,19,43,0,0,16
"02456",image-02456.png,s,p,45,-16,-86,36,46,0,0,16
"02457",image-02457.png,s,p,53,100,87,30,44,0,0,16
"02458",image-02458.png,s,p,50,42,-28,39,64,0,0,16
"02459",image-02459.png,s,p,47,115,35,14,66,0,0,16
"02460",image-02460.png,s,p,59,-37,-11,9,24,0,0,16
"02461",image-02461.png,s,p,66,-21,-115,3,39,0,0,16
"02462",image-02462.png,s,p,51,-28,67,8,49,0,0,16
"02463",image-02463.png,s,p,31,-96,-107,38,30,0,0,16
"02464",image-02464.png,s,p,52,-117,-62,4,21,0,0,16
